Dataset,feature_name,Threshold Method,OoD==f(x)=y,Performance Calibrated,OoD Val Fold,OoD Test Fold,bias,k,tpr,tnr,ba
NICO,GradNorm,val_optimal,True,True,outdoor,outdoor,Unbiased,0,0.9885714285714285,0.3661971830985915,0.67738430583501
NICO,GradNorm,val_optimal,True,True,outdoor,outdoor,Class,0,0.9970845481049563,0.22891566265060237,0.6130001053777794
NICO,GradNorm,val_optimal,True,True,outdoor,outdoor,Synthetic,0,0.9984101748807631,0.2666666666666667,0.6325384207737149
NICO,GradNorm,val_optimal,True,True,outdoor,outdoor,Temporal,0,0.9949290060851927,0.19999999999999996,0.5974645030425964
NICO,GradNorm,val_optimal,True,True,outdoor,water,Unbiased,0,0.9871060171919771,0.3661971830985915,0.6766516001452842
NICO,GradNorm,val_optimal,True,True,outdoor,water,Class,0,0.9976076555023924,0.18085106382978722,0.5892293596660898
NICO,GradNorm,val_optimal,True,True,outdoor,water,Synthetic,0,0.994140625,0.24742268041237114,0.6207816527061856
NICO,GradNorm,val_optimal,True,True,outdoor,water,Temporal,0,0.9975165562913907,0.1785714285714286,0.5880439924314096
NICO,GradNorm,val_optimal,True,True,outdoor,rock,Unbiased,0,0.9937353171495693,0.3661971830985915,0.6799662501240804
NICO,GradNorm,val_optimal,True,True,outdoor,rock,Class,0,0.9950641658440277,0.17592592592592593,0.5854950458849768
NICO,GradNorm,val_optimal,True,True,outdoor,rock,Synthetic,0,0.9946996466431095,0.30000000000000004,0.6473498233215548
NICO,GradNorm,val_optimal,True,True,outdoor,rock,Temporal,0,0.9945155393053017,0.2525252525252525,0.6235203959152771
NICO,GradNorm,val_optimal,True,True,outdoor,grass,Unbiased,0,0.9860869565217392,0.3661971830985915,0.6761420698101653
NICO,GradNorm,val_optimal,True,True,outdoor,grass,Class,0,0.9974958263772955,0.21250000000000002,0.6049979131886478
NICO,GradNorm,val_optimal,True,True,outdoor,grass,Synthetic,0,0.9974662162162162,0.25531914893617025,0.6263926825761932
NICO,GradNorm,val_optimal,True,True,outdoor,grass,Temporal,0,0.9974446337308348,0.24038461538461542,0.6189146245577251
NICO,GradNorm,val_optimal,True,True,outdoor,autumn,Unbiased,0,0.9933719966859983,0.3661971830985915,0.679784589892295
NICO,GradNorm,val_optimal,True,True,outdoor,autumn,Class,0,0.9946714031971581,0.20481927710843373,0.5997453401527959
NICO,GradNorm,val_optimal,True,True,outdoor,autumn,Synthetic,0,0.9970887918486172,0.31707317073170727,0.6570809812901622
NICO,GradNorm,val_optimal,True,True,outdoor,autumn,Temporal,0,1.0,0.2710280373831776,0.6355140186915889
NICO,GradNorm,val_optimal,True,True,water,outdoor,Unbiased,0,0.9885714285714285,0.3661971830985915,0.67738430583501
NICO,GradNorm,val_optimal,True,True,water,outdoor,Class,0,0.9970845481049563,0.22891566265060237,0.6130001053777794
NICO,GradNorm,val_optimal,True,True,water,outdoor,Synthetic,0,0.9984101748807631,0.2666666666666667,0.6325384207737149
NICO,GradNorm,val_optimal,True,True,water,outdoor,Temporal,0,0.9949290060851927,0.19999999999999996,0.5974645030425964
NICO,GradNorm,val_optimal,True,True,water,water,Unbiased,0,0.9871060171919771,0.3661971830985915,0.6766516001452842
NICO,GradNorm,val_optimal,True,True,water,water,Class,0,0.9976076555023924,0.18085106382978722,0.5892293596660898
NICO,GradNorm,val_optimal,True,True,water,water,Synthetic,0,0.994140625,0.24742268041237114,0.6207816527061856
NICO,GradNorm,val_optimal,True,True,water,water,Temporal,0,0.9975165562913907,0.1785714285714286,0.5880439924314096
NICO,GradNorm,val_optimal,True,True,water,rock,Unbiased,0,0.9937353171495693,0.3661971830985915,0.6799662501240804
NICO,GradNorm,val_optimal,True,True,water,rock,Class,0,0.9950641658440277,0.17592592592592593,0.5854950458849768
NICO,GradNorm,val_optimal,True,True,water,rock,Synthetic,0,0.9946996466431095,0.30000000000000004,0.6473498233215548
NICO,GradNorm,val_optimal,True,True,water,rock,Temporal,0,0.9945155393053017,0.2525252525252525,0.6235203959152771
NICO,GradNorm,val_optimal,True,True,water,grass,Unbiased,0,0.9860869565217392,0.3661971830985915,0.6761420698101653
NICO,GradNorm,val_optimal,True,True,water,grass,Class,0,0.9974958263772955,0.21250000000000002,0.6049979131886478
NICO,GradNorm,val_optimal,True,True,water,grass,Synthetic,0,0.9974662162162162,0.25531914893617025,0.6263926825761932
NICO,GradNorm,val_optimal,True,True,water,grass,Temporal,0,0.9974446337308348,0.24038461538461542,0.6189146245577251
NICO,GradNorm,val_optimal,True,True,water,autumn,Unbiased,0,0.9933719966859983,0.3661971830985915,0.679784589892295
NICO,GradNorm,val_optimal,True,True,water,autumn,Class,0,0.9946714031971581,0.20481927710843373,0.5997453401527959
